Sender,Reciever,PopSender,BudgetSender,ExpRevSender,PopReciever,BudgetReciever,ExpRevReciever,Meat Type,Volume,Meat Price,Toxicity,Day Number,Trade Discount
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Panda,4820.408044103563,1431,4.297132480270266,6,0.9454114827028741
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Human,510.21722372968793,658,11.327339404888622,7,0.6994548010486399
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Komodo Dragon,11902.393472234886,521,5.975105506002393,7,0.591769951278198
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Crocodile,13454.402576600745,788,11.714165155365912,7,0.662597239394322
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Panda,18190.735800452676,1431,4.297132480270266,7,0.8130344230384563
Georgia,Ecuador,5079688,1312244,1596891,6094927,2198967,9003485,Crocodile,9099.787639581666,788,11.714165155365912,7,0.8650532585103272
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Komodo Dragon,24986.942127387305,521,5.975105506002393,7,0.5547292256178942
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Human,2729.226067314938,658,11.327339404888622,7,0.5073187208619194
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Condor,771.6001472336187,1203,10.717142288453708,7,0.6994548010486399
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Komodo Dragon,14582.53877579562,521,5.975105506002393,7,0.8130344230384563
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Panda,24424.54598719343,1431,4.297132480270266,7,0.9886914289450668
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Human,8418.841114928566,658,11.327339404888622,8,0.591769951278198
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Elephant,241.0276571939595,1432,9.255134362913491,8,0.6698305587880884
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Crocodile,3942.8620476430697,788,11.714165155365912,8,0.5073187208619194
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Panda,8389.080567051793,1431,4.297132480270266,8,0.9211554807823286
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Condor,21976.86961420099,1203,10.717142288453708,8,0.5547292256178942
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Condor,2902.575156462416,1203,10.717142288453708,8,0.5073187208619194
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Crocodile,596.7386959152092,788,11.714165155365912,8,0.6698305587880884
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Human,7679.568112409492,658,11.327339404888622,8,0.662597239394322
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Human,12583.4686082609,658,11.327339404888622,8,0.5547292256178942
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Panda,2007.8508832366012,1431,4.297132480270266,8,0.5073187208619194
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Condor,1747.7414055059921,1203,10.717142288453708,9,0.6994548010486399
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Condor,13895.210950895043,1203,10.717142288453708,9,0.591769951278198
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Condor,3518.4627400528884,1203,10.717142288453708,9,0.9211554807823286
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Komodo Dragon,5970.148823496717,521,5.975105506002393,9,0.9814118385031114
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Condor,11168.493583792064,1203,10.717142288453708,9,0.9814118385031114
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Condor,15474.509062464398,1203,10.717142288453708,9,0.9814118385031114
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Komodo Dragon,10815.678672862306,521,5.975105506002393,9,0.662597239394322
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Human,515.8068546389081,658,11.327339404888622,9,0.6698305587880884
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Panda,12973.277600938327,1431,4.297132480270266,9,0.5547292256178942
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Crocodile,14272.268969032255,788,11.714165155365912,9,0.8130344230384563
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Human,4772.61642624617,658,11.327339404888622,10,0.9211554807823286
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Panda,3373.69998006031,1431,4.297132480270266,10,0.9454114827028741
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Elephant,367.6010832956955,1432,9.255134362913491,10,0.6698305587880884
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Crocodile,7355.154469363694,788,11.714165155365912,10,0.9814118385031114
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Elephant,428.56569136333974,1432,9.255134362913491,10,0.6698305587880884
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Panda,21457.88972516919,1431,4.297132480270266,10,0.591769951278198
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Komodo Dragon,31169.868018495243,521,5.975105506002393,10,0.9886914289450668
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Panda,4262.721631397509,1431,4.297132480270266,10,0.9454114827028741
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Crocodile,1257.3393139881778,788,11.714165155365912,10,0.6994548010486399
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Condor,18966.271112493603,1203,10.717142288453708,10,0.5547292256178942
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Human,7252.856027235055,658,11.327339404888622,11,0.9814118385031114
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Komodo Dragon,25623.1002376301,521,5.975105506002393,11,0.5547292256178942
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Komodo Dragon,5231.724879994646,521,5.975105506002393,11,0.9211554807823286
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Condor,7183.198404115292,1203,10.717142288453708,11,0.8130344230384563
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Condor,10152.738206131044,1203,10.717142288453708,11,0.9886914289450668
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Panda,5942.122089857576,1431,4.297132480270266,11,0.9454114827028741
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Condor,6538.279625387855,1203,10.717142288453708,11,0.9454114827028741
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Crocodile,4086.0092478778506,788,11.714165155365912,11,0.5073187208619194
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Panda,20651.968104973002,1431,4.297132480270266,11,0.9886914289450668
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Human,7857.287191561657,658,11.327339404888622,11,0.591769951278198
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Condor,1122.54939128254,1203,10.717142288453708,12,0.6698305587880884
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Panda,11117.765692325567,1431,4.297132480270266,12,0.9814118385031114
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Panda,2959.7389698535612,1431,4.297132480270266,12,0.5073187208619194
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Komodo Dragon,1382.3768320787076,521,5.975105506002393,12,0.6698305587880884
Georgia,Ecuador,5079688,1312244,1596891,6094927,2198967,9003485,Human,5935.421283215838,658,11.327339404888622,12,0.8650532585103272
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Condor,7259.534588240656,1203,10.717142288453708,12,0.9814118385031114
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Panda,17650.360600712185,1431,4.297132480270266,12,0.591769951278198
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Komodo Dragon,1107.5606995616706,521,5.975105506002393,12,0.6994548010486399
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Elephant,1982.257302098557,1432,9.255134362913491,12,0.9211554807823286
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Human,1731.2873885840615,658,11.327339404888622,12,0.5073187208619194
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Komodo Dragon,8225.877713657217,521,5.975105506002393,13,0.662597239394322
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Komodo Dragon,9900.587587196029,521,5.975105506002393,13,0.9814118385031114
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Elephant,5383.605942324286,1432,9.255134362913491,13,0.662597239394322
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Komodo Dragon,4101.519494591028,521,5.975105506002393,13,0.9211554807823286
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Crocodile,24038.746808042135,788,11.714165155365912,13,0.591769951278198
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Condor,5751.467223285788,1203,10.717142288453708,13,0.9211554807823286
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Crocodile,629.389631484498,788,11.714165155365912,13,0.6698305587880884
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Crocodile,17029.44514593951,788,11.714165155365912,13,0.9886914289450668
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Crocodile,878.2650649293582,788,11.714165155365912,13,0.6698305587880884
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Komodo Dragon,1418.4148025891377,521,5.975105506002393,13,0.6698305587880884
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Komodo Dragon,10986.016071754948,521,5.975105506002393,14,0.9211554807823286
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Crocodile,24359.910461504216,788,11.714165155365912,14,0.591769951278198
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Panda,1767.0630296947206,1431,4.297132480270266,14,0.6994548010486399
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Human,602.1533205542312,658,11.327339404888622,14,0.6994548010486399
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Human,258.96891845079523,658,11.327339404888622,14,0.6698305587880884
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Crocodile,5188.337126575413,788,11.714165155365912,14,0.9454114827028741
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Komodo Dragon,9914.242118587532,521,5.975105506002393,14,0.8130344230384563
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Condor,5835.363396276451,1203,10.717142288453708,14,0.5073187208619194
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Panda,21708.33113453763,1431,4.297132480270266,14,0.5547292256178942
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Komodo Dragon,3481.867552376726,521,5.975105506002393,14,0.5073187208619194
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Condor,27380.35868686833,1203,10.717142288453708,15,0.591769951278198
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Elephant,3210.8616029428053,1432,9.255134362913491,15,0.9211554807823286
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Komodo Dragon,16539.252827279597,521,5.975105506002393,15,0.9814118385031114
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Crocodile,15096.391539300148,788,11.714165155365912,15,0.662597239394322
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Komodo Dragon,2769.066372802328,521,5.975105506002393,15,0.5073187208619194
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Human,7907.710571051927,658,11.327339404888622,15,0.662597239394322
Georgia,Ecuador,5079688,1312244,1596891,6094927,2198967,9003485,Condor,12395.096968884502,1203,10.717142288453708,15,0.8650532585103272
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Panda,14744.887183218738,1431,4.297132480270266,15,0.591769951278198
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Condor,1260.684737938327,1203,10.717142288453708,15,0.6698305587880884
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Human,5178.230445336287,658,11.327339404888622,15,0.9886914289450668
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Panda,2269.346634300501,1431,4.297132480270266,16,0.5073187208619194
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Elephant,3307.530747309188,1432,9.255134362913491,16,0.8130344230384563
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Elephant,8220.366806246018,1432,9.255134362913491,16,0.9886914289450668
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Panda,9443.155817761572,1431,4.297132480270266,16,0.591769951278198
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Komodo Dragon,4883.022809108015,521,5.975105506002393,16,0.5073187208619194
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Elephant,8055.138213023556,1432,9.255134362913491,16,0.591769951278198
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Crocodile,17928.81403362364,788,11.714165155365912,16,0.8130344230384563
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Crocodile,16535.881908011583,788,11.714165155365912,16,0.9886914289450668
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Human,275.74436400211573,658,11.327339404888622,16,0.6698305587880884
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Condor,13026.157420415937,1203,10.717142288453708,16,0.8130344230384563
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Condor,16855.690598166082,1203,10.717142288453708,17,0.5547292256178942
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Komodo Dragon,8399.51864257536,521,5.975105506002393,17,0.662597239394322
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Crocodile,12911.290090602542,788,11.714165155365912,17,0.5547292256178942
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Komodo Dragon,12004.84605336265,521,5.975105506002393,17,0.662597239394322
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Crocodile,16424.725087282077,788,11.714165155365912,17,0.8130344230384563
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Human,6827.057955249175,658,11.327339404888622,17,0.8130344230384563
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Human,3539.578605683381,658,11.327339404888622,17,0.9211554807823286
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Elephant,6453.364379264717,1432,9.255134362913491,17,0.662597239394322
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Crocodile,13601.372172485537,788,11.714165155365912,17,0.591769951278198
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Panda,6610.443609782011,1431,4.297132480270266,17,0.9211554807823286
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Panda,932.0545025202126,1431,4.297132480270266,18,0.6698305587880884
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Komodo Dragon,26516.7162518281,521,5.975105506002393,18,0.591769951278198
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Crocodile,14188.347667502074,788,11.714165155365912,18,0.8130344230384563
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Panda,19801.408290660587,1431,4.297132480270266,18,0.662597239394322
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Crocodile,707.7841947297032,788,11.714165155365912,18,0.6994548010486399
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Crocodile,4152.642277106666,788,11.714165155365912,18,0.5073187208619194
Georgia,Bulgaria,5079688,1312244,1596891,6524475,2896585,793941,Condor,4138.477600177683,1203,10.717142288453708,18,0.9211554807823286
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Panda,18593.19567522097,1431,4.297132480270266,18,0.9886914289450668
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Condor,29123.185970319017,1203,10.717142288453708,18,0.9886914289450668
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Crocodile,4322.186010818707,788,11.714165155365912,18,0.9454114827028741
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Crocodile,4865.543447415196,788,11.714165155365912,19,0.9454114827028741
Georgia,Iceland,5079688,1312244,1596891,1536628,9754943,2188457,Condor,4921.901680642301,1203,10.717142288453708,19,0.5073187208619194
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Condor,11775.828916584667,1203,10.717142288453708,19,0.5547292256178942
Georgia,Vietnam,5079688,1312244,1596891,1611994,637571,5197583,Elephant,5250.9997083886265,1432,9.255134362913491,19,0.8130344230384563
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Condor,25100.496511523077,1203,10.717142288453708,19,0.5547292256178942
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Human,538.6590711570441,658,11.327339404888622,19,0.6698305587880884
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Elephant,4965.170434019336,1432,9.255134362913491,19,0.9886914289450668
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Human,11619.94523487794,658,11.327339404888622,19,0.9886914289450668
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Crocodile,10981.76795044279,788,11.714165155365912,19,0.662597239394322
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Crocodile,6274.648072478482,788,11.714165155365912,19,0.9814118385031114
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Panda,1191.2338712807482,1431,4.297132480270266,20,0.6698305587880884
Georgia,Canada,5079688,1312244,1596891,5183729,6082416,7308677,Human,3680.6539566904057,658,11.327339404888622,20,0.9454114827028741
Georgia,China,5079688,1312244,1596891,4573769,1317373,233674,Panda,914.420698423956,1431,4.297132480270266,20,0.6994548010486399
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Elephant,3955.688373807495,1432,9.255134362913491,20,0.662597239394322
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Crocodile,10714.209510272174,788,11.714165155365912,20,0.662597239394322
Georgia,Germany,5079688,1312244,1596891,4696866,9085626,7741364,Crocodile,23190.7108779386,788,11.714165155365912,20,0.9886914289450668
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Human,547.866646401474,658,11.327339404888622,20,0.6698305587880884
Georgia,Sweden,5079688,1312244,1596891,7675459,7653674,916040,Crocodile,12997.80843932531,788,11.714165155365912,20,0.591769951278198
Georgia,Zimbabwe,5079688,1312244,1596891,9493314,9598724,3975073,Condor,15419.203783077019,1203,10.717142288453708,20,0.9814118385031114
Georgia,Ecuador,5079688,1312244,1596891,6094927,2198967,9003485,Elephant,2567.7427819497334,1432,9.255134362913491,20,0.8650532585103272
Georgia,Egypt,5079688,1312244,1596891,2294515,8580556,4573482,Human,370.1634139702859,658,11.327339404888622,21,0.6698305587880884
Georgia,France,5079688,1312244,1596891,9277288,7500997,9520704,Panda,13934.824089663512,1431,4.297132480270266,21,0.662597239394322
Georgia,Japan,5079688,1312244,1596891,9397450,3481763,1315120,Elephant,9260.136429227836,1432,9.255134362913491,21,0.5547292256178942
