Sender,Reciever,PopSender,BudgetSender,ExpRevSender,PopReciever,BudgetReciever,ExpRevReciever,Meat Type,Volume,Meat Price,Toxicity,Day Number,Trade Discount
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Elephant,1560.0188672827132,1432,9.255134362913491,2,0.7643613713289394
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Elephant,1636.8889166434426,1432,9.255134362913491,2,0.9324561223522186
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Komodo Dragon,2492.890803648383,521,5.975105506002393,2,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Crocodile,374.28903240361944,788,11.714165155365912,2,0.5775785130903323
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Condor,1802.1160736159013,1203,10.717142288453708,2,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Human,218.7095092560841,658,11.327339404888622,2,0.5775785130903323
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Human,587.509574711427,658,11.327339404888622,2,0.538923553973409
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Panda,1692.129611037143,1431,4.297132480270266,3,0.8395330433228532
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,5820.924394858657,1431,4.297132480270266,3,0.788803288363096
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Panda,3533.2769617790773,1431,4.297132480270266,3,0.9713521422028015
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Condor,2275.152537546519,1203,10.717142288453708,3,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Crocodile,333.33791815884575,788,11.714165155365912,3,0.5775785130903323
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Panda,885.8777324259858,1431,4.297132480270266,3,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Condor,555.0866731854892,1203,10.717142288453708,3,0.5775785130903323
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Human,422.7113507884823,658,11.327339404888622,3,0.538923553973409
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Condor,1273.9637747046881,1203,10.717142288453708,3,0.538923553973409
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Crocodile,1934.7049377902752,788,11.714165155365912,3,0.8395330433228532
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Komodo Dragon,5925.032994271647,521,5.975105506002393,4,0.9324561223522186
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Condor,5127.321597534681,1203,10.717142288453708,4,0.7923716363384905
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Elephant,1970.6514899793794,1432,9.255134362913491,4,0.7923716363384905
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Human,2600.8555126816927,658,11.327339404888622,4,0.9793002398286335
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Human,459.5671662668846,658,11.327339404888622,4,0.538923553973409
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Komodo Dragon,631.3172091388521,521,5.975105506002393,4,0.5775785130903323
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Elephant,2696.569463943009,1432,9.255134362913491,4,0.9713521422028015
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Panda,1271.2712720816996,1431,4.297132480270266,4,0.9972689338599128
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Elephant,723.1316854490008,1432,9.255134362913491,4,0.7643613713289394
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Crocodile,1849.3779617575606,788,11.714165155365912,4,0.9972689338599128
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Condor,6362.077097861675,1203,10.717142288453708,5,0.9324561223522186
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Elephant,1472.4745119929692,1432,9.255134362913491,5,0.9324561223522186
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Komodo Dragon,3112.9152084314146,521,5.975105506002393,5,0.7643613713289394
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Condor,697.6216156772227,1203,10.717142288453708,5,0.538923553973409
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Panda,6739.270461904739,1431,4.297132480270266,5,0.9793002398286335
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Crocodile,128.48766366385766,788,11.714165155365912,5,0.8695040132672872
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Human,2593.9032847415565,658,11.327339404888622,5,0.9324561223522186
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Panda,2673.0666394245654,1431,4.297132480270266,5,0.8760401978727314
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Condor,1850.8093501152432,1203,10.717142288453708,5,0.8395330433228532
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Elephant,2247.5141208910654,1432,9.255134362913491,5,0.9324561223522186
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Condor,6241.051918152448,1203,10.717142288453708,6,0.9713521422028015
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Panda,2473.372502148029,1431,4.297132480270266,6,0.8395330433228532
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Crocodile,3400.609603498909,788,11.714165155365912,6,0.8760401978727314
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Panda,2455.033700958729,1431,4.297132480270266,6,0.7923716363384905
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Elephant,1265.3606177461338,1432,9.255134362913491,6,0.7923716363384905
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Komodo Dragon,3772.175141497269,521,5.975105506002393,6,0.8760401978727314
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Elephant,130.4877192629654,1432,9.255134362913491,6,0.5775785130903323
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Elephant,922.7537290454936,1432,9.255134362913491,6,0.9324561223522186
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Elephant,283.62163803695233,1432,9.255134362913491,6,0.8395330433228532
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Human,960.4297491742069,658,11.327339404888622,6,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Condor,366.03938628788757,1203,10.717142288453708,7,0.5775785130903323
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Komodo Dragon,4427.898793799159,521,5.975105506002393,7,0.7923716363384905
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Human,2335.18120834485,658,11.327339404888622,7,0.9324561223522186
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Human,460.0880068596379,658,11.327339404888622,7,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Panda,537.5558056798885,1431,4.297132480270266,7,0.5775785130903323
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Condor,977.6164143282581,1203,10.717142288453708,7,0.538923553973409
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Crocodile,2630.100770565958,788,11.714165155365912,7,0.9972689338599128
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Crocodile,4251.464722323235,788,11.714165155365912,7,0.9324561223522186
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Panda,2407.8938728159037,1431,4.297132480270266,7,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Komodo Dragon,576.1697610291716,521,5.975105506002393,7,0.5775785130903323
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Elephant,1038.1227261167398,1432,9.255134362913491,8,0.8760401978727314
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Panda,828.0633323436924,1431,4.297132480270266,8,0.538923553973409
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Condor,5973.021266326915,1203,10.717142288453708,8,0.9324561223522186
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Panda,2921.2601992196705,1431,4.297132480270266,8,0.9972689338599128
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Condor,6525.51121900506,1203,10.717142288453708,8,0.9713521422028015
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Crocodile,7642.321508998404,788,11.714165155365912,8,0.9713521422028015
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Panda,5618.901389798797,1431,4.297132480270266,8,0.7923716363384905
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Human,2024.7728695106125,658,11.327339404888622,8,0.9793002398286335
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Elephant,1422.0892321408733,1432,9.255134362913491,8,0.9713521422028015
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,4745.124300049569,1431,4.297132480270266,8,0.788803288363096
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Panda,6877.969404073824,1431,4.297132480270266,9,0.9324561223522186
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Panda,1880.7297217544694,1431,4.297132480270266,9,0.538923553973409
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Crocodile,3493.8144988327817,788,11.714165155365912,9,0.9713521422028015
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Crocodile,2998.870094469077,788,11.714165155365912,9,0.788803288363096
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,5323.092112038551,1431,4.297132480270266,9,0.788803288363096
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Condor,2411.2216859888063,1203,10.717142288453708,9,0.8395330433228532
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Human,4469.331131517556,658,11.327339404888622,9,0.788803288363096
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Komodo Dragon,4565.8028175626905,521,5.975105506002393,9,0.8760401978727314
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Human,749.2967875347933,658,11.327339404888622,9,0.8395330433228532
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Condor,343.5028242983956,1203,10.717142288453708,9,0.8695040132672872
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Human,2984.0389979946167,658,11.327339404888622,10,0.788803288363096
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Komodo Dragon,7630.391039332576,521,5.975105506002393,10,0.9324561223522186
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Panda,1080.322776128253,1431,4.297132480270266,10,0.538923553973409
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Komodo Dragon,3027.9739817253726,521,5.975105506002393,10,0.9972689338599128
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Elephant,668.5244742125437,1432,9.255134362913491,10,0.538923553973409
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Condor,2589.690084864989,1203,10.717142288453708,10,0.9324561223522186
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Crocodile,6027.5990395411745,788,11.714165155365912,10,0.788803288363096
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Panda,5657.655721109286,1431,4.297132480270266,10,0.7923716363384905
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Panda,1739.4673515568265,1431,4.297132480270266,10,0.538923553973409
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Elephant,1055.7982524875586,1432,9.255134362913491,10,0.9972689338599128
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Crocodile,5520.757566648341,788,11.714165155365912,11,0.9713521422028015
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Human,2467.2724518653213,658,11.327339404888622,11,0.788803288363096
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Komodo Dragon,5034.307304059191,521,5.975105506002393,11,0.7643613713289394
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Human,3163.265341302765,658,11.327339404888622,11,0.9793002398286335
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Human,3051.734106918232,658,11.327339404888622,11,0.9324561223522186
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Human,978.3634097701485,658,11.327339404888622,11,0.9972689338599128
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Crocodile,1805.5762804301376,788,11.714165155365912,11,0.538923553973409
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Komodo Dragon,10723.955736477616,521,5.975105506002393,11,0.9793002398286335
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Crocodile,716.2044898575954,788,11.714165155365912,11,0.538923553973409
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Condor,9162.169100695613,1203,10.717142288453708,11,0.9713521422028015
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Komodo Dragon,3551.2205925119492,521,5.975105506002393,12,0.8760401978727314
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Condor,9703.330666189355,1203,10.717142288453708,12,0.9793002398286335
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Condor,3329.7553809542155,1203,10.717142288453708,12,0.9324561223522186
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Komodo Dragon,2476.110062652542,521,5.975105506002393,12,0.9972689338599128
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Komodo Dragon,4642.22871150178,521,5.975105506002393,12,0.9713521422028015
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Elephant,1463.1078158778664,1432,9.255134362913491,12,0.9324561223522186
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Crocodile,6025.311234798291,788,11.714165155365912,12,0.7923716363384905
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,6358.330822811754,1431,4.297132480270266,12,0.788803288363096
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Crocodile,1323.034583611207,788,11.714165155365912,12,0.538923553973409
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Komodo Dragon,6689.461609122918,521,5.975105506002393,12,0.788803288363096
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Komodo Dragon,342.5371862525804,521,5.975105506002393,13,0.8695040132672872
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Crocodile,3312.1323202318576,788,11.714165155365912,13,0.788803288363096
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Condor,6554.2326447280275,1203,10.717142288453708,13,0.9324561223522186
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Human,1974.376767381705,658,11.327339404888622,13,0.8760401978727314
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Elephant,1999.3717085687563,1432,9.255134362913491,13,0.9713521422028015
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Elephant,2017.9031304745333,1432,9.255134362913491,13,0.788803288363096
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Human,1029.2049201961938,658,11.327339404888622,13,0.8395330433228532
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Komodo Dragon,6150.55237540824,521,5.975105506002393,13,0.7643613713289394
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Elephant,865.7618121794234,1432,9.255134362913491,13,0.7643613713289394
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Crocodile,1950.267699424538,788,11.714165155365912,13,0.9972689338599128
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Condor,8509.64917678576,1203,10.717142288453708,14,0.788803288363096
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Panda,2103.099450098497,1431,4.297132480270266,14,0.8760401978727314
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Condor,1404.0866582384738,1203,10.717142288453708,14,0.8395330433228532
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Human,492.7344567189547,658,11.327339404888622,14,0.8395330433228532
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Panda,238.0902198661302,1431,4.297132480270266,14,0.5775785130903323
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Komodo Dragon,8878.485394270194,521,5.975105506002393,14,0.788803288363096
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Human,88.65771297980018,658,11.327339404888622,14,0.8695040132672872
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Human,891.0418040962422,658,11.327339404888622,14,0.9972689338599128
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Panda,3716.505909755628,1431,4.297132480270266,14,0.7923716363384905
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Human,314.8138939857757,658,11.327339404888622,14,0.5775785130903323
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Crocodile,1102.5225563145864,788,11.714165155365912,15,0.9972689338599128
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Human,1889.9141767078543,658,11.327339404888622,15,0.9324561223522186
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Elephant,309.8742524613541,1432,9.255134362913491,15,0.538923553973409
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Komodo Dragon,5004.537794707604,521,5.975105506002393,15,0.7643613713289394
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Crocodile,8730.251301584824,788,11.714165155365912,15,0.9793002398286335
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Crocodile,1294.5346658025699,788,11.714165155365912,15,0.8395330433228532
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Komodo Dragon,4207.844537803258,521,5.975105506002393,15,0.7923716363384905
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Elephant,1502.8851946450225,1432,9.255134362913491,15,0.8760401978727314
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Komodo Dragon,2213.9400480228333,521,5.975105506002393,15,0.9972689338599128
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Crocodile,5720.372443378311,788,11.714165155365912,15,0.9793002398286335
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Panda,414.9902273978464,1431,4.297132480270266,16,0.5775785130903323
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Human,986.5110603395159,658,11.327339404888622,16,0.538923553973409
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Komodo Dragon,5772.26317426722,521,5.975105506002393,16,0.788803288363096
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Condor,625.3398133845697,1203,10.717142288453708,16,0.5775785130903323
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Crocodile,5672.739586773988,788,11.714165155365912,16,0.7923716363384905
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Crocodile,438.52028840456325,788,11.714165155365912,16,0.5775785130903323
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Elephant,869.3158109588755,1432,9.255134362913491,16,0.9972689338599128
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Condor,3161.6807482108843,1203,10.717142288453708,16,0.7643613713289394
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Condor,371.17298891808616,1203,10.717142288453708,16,0.5775785130903323
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Panda,1863.1143473790542,1431,4.297132480270266,16,0.538923553973409
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Crocodile,6143.954209052118,788,11.714165155365912,17,0.9324561223522186
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Panda,430.9430467957725,1431,4.297132480270266,17,0.8695040132672872
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Elephant,1244.1526771035853,1432,9.255134362913491,17,0.7643613713289394
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Panda,2984.09050758886,1431,4.297132480270266,17,0.7643613713289394
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Panda,4154.70246386491,1431,4.297132480270266,17,0.9713521422028015
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Panda,1678.5158086191998,1431,4.297132480270266,17,0.8395330433228532
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Komodo Dragon,4176.215954137372,521,5.975105506002393,17,0.7643613713289394
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Komodo Dragon,3261.6225291051264,521,5.975105506002393,17,0.9972689338599128
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,8063.760550623593,1431,4.297132480270266,17,0.788803288363096
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Human,1972.096416390416,658,11.327339404888622,17,0.7643613713289394
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Komodo Dragon,5579.678104868863,521,5.975105506002393,18,0.788803288363096
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Panda,574.7616803448789,1431,4.297132480270266,18,0.5775785130903323
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Komodo Dragon,5782.80495459524,521,5.975105506002393,18,0.9713521422028015
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Condor,2504.9377424369945,1203,10.717142288453708,18,0.9972689338599128
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Crocodile,3481.1003225802197,788,11.714165155365912,18,0.9793002398286335
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Human,1337.7680436290216,658,11.327339404888622,18,0.8760401978727314
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Elephant,1480.5686811372645,1432,9.255134362913491,18,0.7643613713289394
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Panda,4840.049980656751,1431,4.297132480270266,18,0.7923716363384905
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Elephant,75.58318943244272,1432,9.255134362913491,18,0.8695040132672872
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Condor,7872.609412499619,1203,10.717142288453708,18,0.9793002398286335
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Crocodile,1542.6505098995192,788,11.714165155365912,19,0.538923553973409
Japan,France,9397450,3481763,1315120,9277288,7500997,9520704,Komodo Dragon,7777.788398660528,521,5.975105506002393,19,0.7923716363384905
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Panda,5122.971016402695,1431,4.297132480270266,19,0.7643613713289394
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Human,324.7999998789587,658,11.327339404888622,19,0.5775785130903323
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Condor,4951.398218643362,1203,10.717142288453708,19,0.7643613713289394
Japan,Zimbabwe,9397450,3481763,1315120,9493314,9598724,3975073,Komodo Dragon,2343.0979705864206,521,5.975105506002393,19,0.7643613713289394
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Komodo Dragon,2525.4368321099814,521,5.975105506002393,19,0.9972689338599128
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,6532.27539176406,1431,4.297132480270266,19,0.788803288363096
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,4292.5746876810335,1431,4.297132480270266,19,0.788803288363096
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Condor,5943.933663787679,1203,10.717142288453708,19,0.9793002398286335
Japan,Georgia,9397450,3481763,1315120,5079688,1312244,1596891,Human,2519.2741535475843,658,11.327339404888622,20,0.9793002398286335
Japan,Sweden,9397450,3481763,1315120,7675459,7653674,916040,Komodo Dragon,6504.48122775006,521,5.975105506002393,20,0.9713521422028015
Japan,Canada,9397450,3481763,1315120,5183729,6082416,7308677,Crocodile,2031.6552209019387,788,11.714165155365912,20,0.8395330433228532
Japan,Iceland,9397450,3481763,1315120,1536628,9754943,2188457,Condor,1255.2868593694693,1203,10.717142288453708,20,0.538923553973409
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Komodo Dragon,275.72539202278705,521,5.975105506002393,20,0.8695040132672872
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Human,76.93697828926024,658,11.327339404888622,20,0.8695040132672872
Japan,Egypt,9397450,3481763,1315120,2294515,8580556,4573482,Condor,320.0043998130359,1203,10.717142288453708,20,0.8695040132672872
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Panda,5443.0300679277625,1431,4.297132480270266,20,0.788803288363096
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Komodo Dragon,2062.3304998861413,521,5.975105506002393,20,0.9972689338599128
Japan,Vietnam,9397450,3481763,1315120,1611994,637571,5197583,Panda,3238.431818859278,1431,4.297132480270266,20,0.9324561223522186
Japan,China,9397450,3481763,1315120,4573769,1317373,233674,Condor,289.6160326006139,1203,10.717142288453708,21,0.5775785130903323
Japan,Ecuador,9397450,3481763,1315120,6094927,2198967,9003485,Panda,4775.121562198119,1431,4.297132480270266,21,0.8760401978727314
Japan,Germany,9397450,3481763,1315120,4696866,9085626,7741364,Komodo Dragon,11502.244647518823,521,5.975105506002393,21,0.788803288363096
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Condor,1293.21660115438,1203,10.717142288453708,21,0.9972689338599128
Japan,Bulgaria,9397450,3481763,1315120,6524475,2896585,793941,Human,788.7573909558835,658,11.327339404888622,21,0.9972689338599128
